+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#14 | PROMO ANODIZED TIN        | 23     | 4            |
| Brand#14 | PROMO ANODIZED TIN        | 36     | 4            |
| Brand#14 | PROMO ANODIZED TIN        | 45     | 4            |
| Brand#14 | PROMO ANODIZED TIN        | 49     | 4            |
| Brand#14 | PROMO BRUSHED BRASS       | 3      | 4            |
| Brand#14 | PROMO BRUSHED BRASS       | 9      | 4            |
| Brand#14 | PROMO BRUSHED COPPER      | 3      | 4            |
| Brand#14 | PROMO BRUSHED COPPER      | 19     | 4            |
| Brand#14 | PROMO BRUSHED NICKEL      | 3      | 4            |
| Brand#14 | PROMO BRUSHED NICKEL      | 9      | 4            |
| Brand#14 | PROMO BRUSHED NICKEL      | 14     | 4            |
| Brand#14 | PROMO BRUSHED STEEL       | 14     | 4            |
| Brand#14 | PROMO BRUSHED STEEL       | 19     | 4            |
| Brand#14 | PROMO BRUSHED STEEL       | 23     | 4            |
| Brand#14 | PROMO BRUSHED STEEL       | 45     | 4            |
| Brand#14 | PROMO BRUSHED TIN         | 14     | 4            |
| Brand#14 | PROMO BRUSHED TIN         | 19     | 4            |
| Brand#14 | PROMO BRUSHED TIN         | 23     | 4            |
| Brand#14 | PROMO BRUSHED TIN         | 45     | 4            |
| Brand#14 | PROMO BRUSHED TIN         | 49     | 4            |
| Brand#14 | PROMO BURNISHED BRASS     | 3      | 4            |
| Brand#14 | PROMO BURNISHED BRASS     | 14     | 4            |
| Brand#14 | PROMO BURNISHED COPPER    | 3      | 4            |
| Brand#14 | PROMO BURNISHED COPPER    | 9      | 4            |
| Brand#14 | PROMO BURNISHED COPPER    | 14     | 4            |
| Brand#14 | PROMO BURNISHED COPPER    | 19     | 4            |
| Brand#14 | PROMO BURNISHED COPPER    | 36     | 4            |
| Brand#14 | PROMO BURNISHED NICKEL    | 23     | 4            |
| Brand#14 | PROMO BURNISHED NICKEL    | 45     | 4            |
| Brand#14 | PROMO BURNISHED NICKEL    | 49     | 4            |
| Brand#14 | PROMO BURNISHED STEEL     | 3      | 4            |
| Brand#14 | PROMO BURNISHED STEEL     | 19     | 4            |
| Brand#14 | PROMO BURNISHED STEEL     | 49     | 4            |
| Brand#14 | PROMO BURNISHED TIN       | 3      | 4            |
| Brand#14 | PROMO BURNISHED TIN       | 9      | 4            |
| Brand#14 | PROMO BURNISHED TIN       | 23     | 4            |
| Brand#14 | PROMO PLATED BRASS        | 3      | 4            |
| Brand#14 | PROMO PLATED BRASS        | 23     | 4            |
| Brand#14 | PROMO PLATED BRASS        | 49     | 4            |
| Brand#14 | PROMO PLATED COPPER       | 3      | 4            |
| Brand#14 | PROMO PLATED COPPER       | 9      | 4            |
| Brand#14 | PROMO PLATED COPPER       | 36     | 4            |
| Brand#14 | PROMO PLATED COPPER       | 49     | 4            |
| Brand#14 | PROMO PLATED NICKEL       | 14     | 4            |
| Brand#14 | PROMO PLATED NICKEL       | 19     | 4            |
| Brand#14 | PROMO PLATED STEEL        | 36     | 4            |
| Brand#14 | PROMO PLATED STEEL        | 45     | 4            |
| Brand#14 | PROMO PLATED TIN          | 23     | 4            |
| Brand#14 | PROMO POLISHED BRASS      | 3      | 4            |
| Brand#14 | PROMO POLISHED BRASS      | 45     | 4            |
| Brand#14 | PROMO POLISHED COPPER     | 9      | 4            |
| Brand#14 | PROMO POLISHED COPPER     | 23     | 4            |
| Brand#14 | PROMO POLISHED COPPER     | 36     | 4            |
| Brand#14 | PROMO POLISHED COPPER     | 45     | 4            |
| Brand#14 | PROMO POLISHED COPPER     | 49     | 4            |
| Brand#14 | PROMO POLISHED NICKEL     | 19     | 4            |
| Brand#14 | PROMO POLISHED NICKEL     | 23     | 4            |
| Brand#14 | PROMO POLISHED NICKEL     | 36     | 4            |
| Brand#14 | PROMO POLISHED NICKEL     | 49     | 4            |
| Brand#14 | PROMO POLISHED STEEL      | 9      | 4            |
| Brand#14 | PROMO POLISHED STEEL      | 45     | 4            |
| Brand#14 | PROMO POLISHED TIN        | 23     | 4            |
| Brand#14 | PROMO POLISHED TIN        | 36     | 4            |
| Brand#14 | SMALL ANODIZED BRASS      | 3      | 4            |
| Brand#14 | SMALL ANODIZED BRASS      | 19     | 4            |
| Brand#14 | SMALL ANODIZED BRASS      | 23     | 4            |
| Brand#14 | SMALL ANODIZED BRASS      | 36     | 4            |
| Brand#14 | SMALL ANODIZED BRASS      | 45     | 4            |
| Brand#14 | SMALL ANODIZED BRASS      | 49     | 4            |
| Brand#14 | SMALL ANODIZED COPPER     | 9      | 4            |
| Brand#14 | SMALL ANODIZED COPPER     | 19     | 4            |
| Brand#14 | SMALL ANODIZED COPPER     | 23     | 4            |
| Brand#14 | SMALL ANODIZED COPPER     | 36     | 4            |
| Brand#14 | SMALL ANODIZED COPPER     | 45     | 4            |
| Brand#14 | SMALL ANODIZED NICKEL     | 14     | 4            |
| Brand#14 | SMALL ANODIZED NICKEL     | 23     | 4            |
| Brand#14 | SMALL ANODIZED STEEL      | 45     | 4            |
| Brand#14 | SMALL ANODIZED TIN        | 9      | 4            |
| Brand#14 | SMALL ANODIZED TIN        | 14     | 4            |
| Brand#14 | SMALL ANODIZED TIN        | 23     | 4            |
| Brand#14 | SMALL ANODIZED TIN        | 36     | 4            |
| Brand#14 | SMALL ANODIZED TIN        | 49     | 4            |
| Brand#14 | SMALL BRUSHED BRASS       | 3      | 4            |
| Brand#14 | SMALL BRUSHED BRASS       | 36     | 4            |
| Brand#14 | SMALL BRUSHED COPPER      | 9      | 4            |
| Brand#14 | SMALL BRUSHED COPPER      | 14     | 4            |
| Brand#14 | SMALL BRUSHED COPPER      | 19     | 4            |
| Brand#14 | SMALL BRUSHED COPPER      | 23     | 4            |
| Brand#14 | SMALL BRUSHED COPPER      | 45     | 4            |
| Brand#14 | SMALL BRUSHED NICKEL      | 3      | 4            |
| Brand#14 | SMALL BRUSHED NICKEL      | 14     | 4            |
| Brand#14 | SMALL BRUSHED NICKEL      | 23     | 4            |
| Brand#14 | SMALL BRUSHED NICKEL      | 45     | 4            |
| Brand#14 | SMALL BRUSHED STEEL       | 9      | 4            |
| Brand#14 | SMALL BRUSHED STEEL       | 19     | 4            |
| Brand#14 | SMALL BRUSHED STEEL       | 49     | 4            |
| Brand#14 | SMALL BRUSHED TIN         | 3      | 4            |
| Brand#14 | SMALL BRUSHED TIN         | 23     | 4            |
| Brand#14 | SMALL BRUSHED TIN         | 45     | 4            |
| Brand#14 | SMALL BURNISHED BRASS     | 9      | 4            |
| Brand#14 | SMALL BURNISHED COPPER    | 3      | 4            |
| Brand#14 | SMALL BURNISHED COPPER    | 9      | 4            |
| Brand#14 | SMALL BURNISHED COPPER    | 19     | 4            |
| Brand#14 | SMALL BURNISHED COPPER    | 23     | 4            |
| Brand#14 | SMALL BURNISHED COPPER    | 49     | 4            |
| Brand#14 | SMALL BURNISHED NICKEL    | 3      | 4            |
| Brand#14 | SMALL BURNISHED NICKEL    | 23     | 4            |
| Brand#14 | SMALL BURNISHED STEEL     | 3      | 4            |
| Brand#14 | SMALL BURNISHED TIN       | 3      | 4            |
| Brand#14 | SMALL BURNISHED TIN       | 9      | 4            |
| Brand#14 | SMALL BURNISHED TIN       | 14     | 4            |
| Brand#14 | SMALL BURNISHED TIN       | 36     | 4            |
| Brand#14 | SMALL BURNISHED TIN       | 45     | 4            |
| Brand#14 | SMALL PLATED BRASS        | 3      | 4            |
| Brand#14 | SMALL PLATED BRASS        | 19     | 4            |
| Brand#14 | SMALL PLATED COPPER       | 14     | 4            |
| Brand#14 | SMALL PLATED COPPER       | 36     | 4            |
| Brand#14 | SMALL PLATED COPPER       | 45     | 4            |
| Brand#14 | SMALL PLATED NICKEL       | 3      | 4            |
| Brand#14 | SMALL PLATED NICKEL       | 9      | 4            |
| Brand#14 | SMALL PLATED NICKEL       | 45     | 4            |
| Brand#14 | SMALL PLATED NICKEL       | 49     | 4            |
| Brand#14 | SMALL PLATED STEEL        | 3      | 4            |
| Brand#14 | SMALL PLATED STEEL        | 45     | 4            |
| Brand#14 | SMALL PLATED TIN          | 3      | 4            |
| Brand#14 | SMALL PLATED TIN          | 23     | 4            |
| Brand#14 | SMALL PLATED TIN          | 36     | 4            |
| Brand#14 | SMALL POLISHED COPPER     | 9      | 4            |
| Brand#14 | SMALL POLISHED COPPER     | 19     | 4            |
| Brand#14 | SMALL POLISHED COPPER     | 23     | 4            |
| Brand#14 | SMALL POLISHED COPPER     | 45     | 4            |
| Brand#14 | SMALL POLISHED NICKEL     | 14     | 4            |
| Brand#14 | SMALL POLISHED NICKEL     | 23     | 4            |
| Brand#14 | SMALL POLISHED TIN        | 23     | 4            |
| Brand#14 | SMALL POLISHED TIN        | 45     | 4            |
| Brand#14 | STANDARD ANODIZED BRASS   | 19     | 4            |
| Brand#14 | STANDARD ANODIZED BRASS   | 23     | 4            |
| Brand#14 | STANDARD ANODIZED BRASS   | 45     | 4            |
| Brand#14 | STANDARD ANODIZED BRASS   | 49     | 4            |
| Brand#14 | STANDARD ANODIZED COPPER  | 36     | 4            |
| Brand#14 | STANDARD ANODIZED NICKEL  | 9      | 4            |
| Brand#14 | STANDARD ANODIZED NICKEL  | 14     | 4            |
| Brand#14 | STANDARD ANODIZED NICKEL  | 23     | 4            |
| Brand#14 | STANDARD ANODIZED NICKEL  | 36     | 4            |
| Brand#14 | STANDARD ANODIZED NICKEL  | 45     | 4            |
| Brand#14 | STANDARD ANODIZED NICKEL  | 49     | 4            |
| Brand#14 | STANDARD ANODIZED STEEL   | 3      | 4            |
| Brand#14 | STANDARD ANODIZED STEEL   | 14     | 4            |
| Brand#14 | STANDARD ANODIZED STEEL   | 19     | 4            |
| Brand#14 | STANDARD ANODIZED TIN     | 9      | 4            |
| Brand#14 | STANDARD ANODIZED TIN     | 14     | 4            |
| Brand#14 | STANDARD ANODIZED TIN     | 19     | 4            |
| Brand#14 | STANDARD ANODIZED TIN     | 23     | 4            |
| Brand#14 | STANDARD BRUSHED BRASS    | 14     | 4            |
| Brand#14 | STANDARD BRUSHED BRASS    | 36     | 4            |
| Brand#14 | STANDARD BRUSHED COPPER   | 14     | 4            |
| Brand#14 | STANDARD BRUSHED COPPER   | 19     | 4            |
| Brand#14 | STANDARD BRUSHED COPPER   | 23     | 4            |
| Brand#14 | STANDARD BRUSHED COPPER   | 45     | 4            |
| Brand#14 | STANDARD BRUSHED COPPER   | 49     | 4            |
| Brand#14 | STANDARD BRUSHED NICKEL   | 9      | 4            |
| Brand#14 | STANDARD BRUSHED NICKEL   | 19     | 4            |
| Brand#14 | STANDARD BRUSHED NICKEL   | 36     | 4            |
| Brand#14 | STANDARD BRUSHED NICKEL   | 45     | 4            |
| Brand#14 | STANDARD BRUSHED STEEL    | 3      | 4            |
| Brand#14 | STANDARD BRUSHED STEEL    | 9      | 4            |
| Brand#14 | STANDARD BRUSHED STEEL    | 19     | 4            |
| Brand#14 | STANDARD BRUSHED STEEL    | 36     | 4            |
| Brand#14 | STANDARD BRUSHED TIN      | 3      | 4            |
| Brand#14 | STANDARD BRUSHED TIN      | 14     | 4            |
| Brand#14 | STANDARD BRUSHED TIN      | 36     | 4            |
| Brand#14 | STANDARD BURNISHED COPPER | 36     | 4            |
| Brand#14 | STANDARD BURNISHED COPPER | 45     | 4            |
| Brand#14 | STANDARD BURNISHED COPPER | 49     | 4            |
| Brand#14 | STANDARD BURNISHED NICKEL | 9      | 4            |
| Brand#14 | STANDARD BURNISHED NICKEL | 14     | 4            |
| Brand#14 | STANDARD BURNISHED NICKEL | 36     | 4            |
| Brand#14 | STANDARD BURNISHED STEEL  | 3      | 4            |
| Brand#14 | STANDARD BURNISHED STEEL  | 9      | 4            |
| Brand#14 | STANDARD BURNISHED STEEL  | 36     | 4            |
| Brand#14 | STANDARD BURNISHED STEEL  | 49     | 4            |
| Brand#14 | STANDARD BURNISHED TIN    | 23     | 4            |
| Brand#14 | STANDARD BURNISHED TIN    | 36     | 4            |
| Brand#14 | STANDARD BURNISHED TIN    | 45     | 4            |
| Brand#14 | STANDARD PLATED BRASS     | 23     | 4            |
| Brand#14 | STANDARD PLATED BRASS     | 36     | 4            |
| Brand#14 | STANDARD PLATED COPPER    | 3      | 4            |
| Brand#14 | STANDARD PLATED COPPER    | 9      | 4            |
| Brand#14 | STANDARD PLATED COPPER    | 19     | 4            |
| Brand#14 | STANDARD PLATED NICKEL    | 36     | 4            |
| Brand#14 | STANDARD PLATED NICKEL    | 45     | 4            |
| Brand#14 | STANDARD PLATED STEEL     | 14     | 4            |
| Brand#14 | STANDARD PLATED STEEL     | 19     | 4            |
| Brand#14 | STANDARD PLATED STEEL     | 45     | 4            |
| Brand#14 | STANDARD PLATED STEEL     | 49     | 4            |
| Brand#14 | STANDARD PLATED TIN       | 14     | 4            |
| Brand#14 | STANDARD PLATED TIN       | 23     | 4            |
| Brand#14 | STANDARD PLATED TIN       | 36     | 4            |
| Brand#14 | STANDARD PLATED TIN       | 45     | 4            |
| Brand#14 | STANDARD POLISHED BRASS   | 3      | 4            |
| Brand#14 | STANDARD POLISHED BRASS   | 36     | 4            |
| Brand#14 | STANDARD POLISHED COPPER  | 9      | 4            |
| Brand#14 | STANDARD POLISHED COPPER  | 23     | 4            |
| Brand#14 | STANDARD POLISHED NICKEL  | 14     | 4            |
| Brand#14 | STANDARD POLISHED NICKEL  | 23     | 4            |
| Brand#14 | STANDARD POLISHED NICKEL  | 45     | 4            |
| Brand#14 | STANDARD POLISHED NICKEL  | 49     | 4            |
| Brand#14 | STANDARD POLISHED STEEL   | 3      | 4            |
| Brand#14 | STANDARD POLISHED STEEL   | 9      | 4            |
| Brand#14 | STANDARD POLISHED STEEL   | 14     | 4            |
| Brand#14 | STANDARD POLISHED STEEL   | 19     | 4            |
| Brand#14 | STANDARD POLISHED TIN     | 19     | 4            |
| Brand#14 | STANDARD POLISHED TIN     | 23     | 4            |
| Brand#14 | STANDARD POLISHED TIN     | 36     | 4            |
| Brand#15 | ECONOMY ANODIZED BRASS    | 14     | 4            |
| Brand#15 | ECONOMY ANODIZED BRASS    | 19     | 4            |
| Brand#15 | ECONOMY ANODIZED BRASS    | 45     | 4            |
| Brand#15 | ECONOMY ANODIZED BRASS    | 49     | 4            |
| Brand#15 | ECONOMY ANODIZED COPPER   | 3      | 4            |
| Brand#15 | ECONOMY ANODIZED COPPER   | 14     | 4            |
| Brand#15 | ECONOMY ANODIZED COPPER   | 23     | 4            |
| Brand#15 | ECONOMY ANODIZED COPPER   | 36     | 4            |
| Brand#15 | ECONOMY ANODIZED NICKEL   | 14     | 4            |
| Brand#15 | ECONOMY ANODIZED NICKEL   | 45     | 4            |
| Brand#15 | ECONOMY ANODIZED NICKEL   | 49     | 4            |
| Brand#15 | ECONOMY ANODIZED STEEL    | 9      | 4            |
| Brand#15 | ECONOMY ANODIZED STEEL    | 19     | 4            |
| Brand#15 | ECONOMY ANODIZED STEEL    | 45     | 4            |
| Brand#15 | ECONOMY ANODIZED STEEL    | 49     | 4            |
| Brand#15 | ECONOMY ANODIZED TIN      | 3      | 4            |
| Brand#15 | ECONOMY ANODIZED TIN      | 14     | 4            |
| Brand#15 | ECONOMY ANODIZED TIN      | 23     | 4            |
| Brand#15 | ECONOMY ANODIZED TIN      | 45     | 4            |
| Brand#15 | ECONOMY ANODIZED TIN      | 49     | 4            |
| Brand#15 | ECONOMY BRUSHED BRASS     | 9      | 4            |
| Brand#15 | ECONOMY BRUSHED BRASS     | 14     | 4            |
| Brand#15 | ECONOMY BRUSHED BRASS     | 36     | 4            |
| Brand#15 | ECONOMY BRUSHED BRASS     | 45     | 4            |
| Brand#15 | ECONOMY BRUSHED BRASS     | 49     | 4            |
| Brand#15 | ECONOMY BRUSHED COPPER    | 14     | 4            |
| Brand#15 | ECONOMY BRUSHED COPPER    | 19     | 4            |
| Brand#15 | ECONOMY BRUSHED COPPER    | 45     | 4            |
| Brand#15 | ECONOMY BRUSHED COPPER    | 49     | 4            |
| Brand#15 | ECONOMY BRUSHED NICKEL    | 19     | 4            |
| Brand#15 | ECONOMY BRUSHED STEEL     | 3      | 4            |
| Brand#15 | ECONOMY BRUSHED STEEL     | 14     | 4            |
| Brand#15 | ECONOMY BRUSHED TIN       | 3      | 4            |
| Brand#15 | ECONOMY BRUSHED TIN       | 19     | 4            |
| Brand#15 | ECONOMY BRUSHED TIN       | 23     | 4            |
| Brand#15 | ECONOMY BRUSHED TIN       | 45     | 4            |
| Brand#15 | ECONOMY BURNISHED BRASS   | 23     | 4            |
| Brand#15 | ECONOMY BURNISHED COPPER  | 3      | 4            |
| Brand#15 | ECONOMY BURNISHED NICKEL  | 3      | 4            |
| Brand#15 | ECONOMY BURNISHED NICKEL  | 45     | 4            |
| Brand#15 | ECONOMY BURNISHED STEEL   | 14     | 4            |
| Brand#15 | ECONOMY BURNISHED STEEL   | 23     | 4            |
| Brand#15 | ECONOMY BURNISHED STEEL   | 36     | 4            |
| Brand#15 | ECONOMY BURNISHED TIN     | 3      | 4            |
| Brand#15 | ECONOMY BURNISHED TIN     | 14     | 4            |
| Brand#15 | ECONOMY BURNISHED TIN     | 19     | 4            |
| Brand#15 | ECONOMY BURNISHED TIN     | 36     | 4            |
| Brand#15 | ECONOMY PLATED BRASS      | 9      | 4            |
| Brand#15 | ECONOMY PLATED BRASS      | 19     | 4            |
| Brand#15 | ECONOMY PLATED BRASS      | 23     | 4            |
| Brand#15 | ECONOMY PLATED BRASS      | 45     | 4            |
| Brand#15 | ECONOMY PLATED BRASS      | 49     | 4            |
| Brand#15 | ECONOMY PLATED COPPER     | 14     | 4            |
| Brand#15 | ECONOMY PLATED COPPER     | 19     | 4            |
| Brand#15 | ECONOMY PLATED NICKEL     | 3      | 4            |
| Brand#15 | ECONOMY PLATED NICKEL     | 23     | 4            |
| Brand#15 | ECONOMY PLATED NICKEL     | 49     | 4            |
