+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#43 | PROMO BRUSHED TIN         | 49     | 12           |
| Brand#43 | PROMO BURNISHED STEEL     | 36     | 12           |
| Brand#43 | PROMO BURNISHED STEEL     | 45     | 12           |
| Brand#43 | PROMO BURNISHED TIN       | 14     | 12           |
| Brand#43 | PROMO PLATED NICKEL       | 9      | 12           |
| Brand#43 | PROMO PLATED NICKEL       | 14     | 12           |
| Brand#43 | PROMO PLATED STEEL        | 9      | 12           |
| Brand#43 | PROMO POLISHED COPPER     | 23     | 12           |
| Brand#43 | PROMO POLISHED NICKEL     | 3      | 12           |
| Brand#43 | PROMO POLISHED STEEL      | 3      | 12           |
| Brand#43 | PROMO POLISHED STEEL      | 36     | 12           |
| Brand#43 | SMALL ANODIZED NICKEL     | 3      | 12           |
| Brand#43 | SMALL ANODIZED NICKEL     | 23     | 12           |
| Brand#43 | SMALL BRUSHED BRASS       | 49     | 12           |
| Brand#43 | SMALL BRUSHED COPPER      | 36     | 12           |
| Brand#43 | SMALL BRUSHED NICKEL      | 36     | 12           |
| Brand#43 | SMALL BRUSHED STEEL       | 9      | 12           |
| Brand#43 | SMALL BURNISHED COPPER    | 49     | 12           |
| Brand#43 | SMALL BURNISHED NICKEL    | 45     | 12           |
| Brand#43 | SMALL PLATED BRASS        | 36     | 12           |
| Brand#43 | SMALL PLATED COPPER       | 9      | 12           |
| Brand#43 | SMALL PLATED COPPER       | 49     | 12           |
| Brand#43 | SMALL POLISHED NICKEL     | 14     | 12           |
| Brand#43 | SMALL POLISHED TIN        | 49     | 12           |
| Brand#43 | STANDARD ANODIZED BRASS   | 36     | 12           |
| Brand#43 | STANDARD ANODIZED NICKEL  | 14     | 12           |
| Brand#43 | STANDARD ANODIZED TIN     | 9      | 12           |
| Brand#43 | STANDARD ANODIZED TIN     | 49     | 12           |
| Brand#43 | STANDARD BRUSHED BRASS    | 3      | 12           |
| Brand#43 | STANDARD BRUSHED COPPER   | 19     | 12           |
| Brand#43 | STANDARD BURNISHED STEEL  | 23     | 12           |
| Brand#43 | STANDARD BURNISHED TIN    | 14     | 12           |
| Brand#43 | STANDARD PLATED BRASS     | 19     | 12           |
| Brand#43 | STANDARD PLATED NICKEL    | 14     | 12           |
| Brand#43 | STANDARD PLATED NICKEL    | 23     | 12           |
| Brand#43 | STANDARD PLATED NICKEL    | 36     | 12           |
| Brand#43 | STANDARD POLISHED COPPER  | 3      | 12           |
| Brand#43 | STANDARD POLISHED STEEL   | 36     | 12           |
| Brand#43 | STANDARD POLISHED TIN     | 9      | 12           |
| Brand#44 | ECONOMY ANODIZED COPPER   | 9      | 12           |
| Brand#44 | ECONOMY ANODIZED NICKEL   | 36     | 12           |
| Brand#44 | ECONOMY ANODIZED STEEL    | 14     | 12           |
| Brand#44 | ECONOMY BRUSHED COPPER    | 19     | 12           |
| Brand#44 | ECONOMY BURNISHED STEEL   | 45     | 12           |
| Brand#44 | ECONOMY POLISHED TIN      | 36     | 12           |
| Brand#44 | ECONOMY POLISHED TIN      | 49     | 12           |
| Brand#44 | LARGE ANODIZED TIN        | 3      | 12           |
| Brand#44 | LARGE BRUSHED COPPER      | 36     | 12           |
| Brand#44 | LARGE BRUSHED STEEL       | 36     | 12           |
| Brand#44 | LARGE BRUSHED TIN         | 3      | 12           |
| Brand#44 | LARGE BRUSHED TIN         | 19     | 12           |
| Brand#44 | LARGE BURNISHED BRASS     | 19     | 12           |
| Brand#44 | LARGE BURNISHED BRASS     | 49     | 12           |
| Brand#44 | LARGE BURNISHED NICKEL    | 9      | 12           |
| Brand#44 | LARGE PLATED BRASS        | 9      | 12           |
| Brand#44 | LARGE PLATED NICKEL       | 3      | 12           |
| Brand#44 | LARGE PLATED NICKEL       | 14     | 12           |
| Brand#44 | LARGE PLATED NICKEL       | 36     | 12           |
| Brand#44 | MEDIUM ANODIZED BRASS     | 23     | 12           |
| Brand#44 | MEDIUM ANODIZED COPPER    | 45     | 12           |
| Brand#44 | MEDIUM ANODIZED TIN       | 9      | 12           |
| Brand#44 | MEDIUM BRUSHED BRASS      | 49     | 12           |
| Brand#44 | MEDIUM BRUSHED COPPER     | 3      | 12           |
| Brand#44 | MEDIUM BRUSHED COPPER     | 9      | 12           |
| Brand#44 | MEDIUM BRUSHED COPPER     | 36     | 12           |
| Brand#44 | MEDIUM BURNISHED COPPER   | 36     | 12           |
| Brand#44 | MEDIUM BURNISHED NICKEL   | 36     | 12           |
| Brand#44 | MEDIUM PLATED STEEL       | 19     | 12           |
| Brand#44 | MEDIUM PLATED TIN         | 23     | 12           |
| Brand#44 | MEDIUM PLATED TIN         | 36     | 12           |
| Brand#44 | PROMO ANODIZED BRASS      | 9      | 12           |
| Brand#44 | PROMO ANODIZED COPPER     | 19     | 12           |
| Brand#44 | PROMO ANODIZED NICKEL     | 19     | 12           |
| Brand#44 | PROMO ANODIZED STEEL      | 36     | 12           |
| Brand#44 | PROMO BRUSHED NICKEL      | 3      | 12           |
| Brand#44 | PROMO BURNISHED BRASS     | 19     | 12           |
| Brand#44 | PROMO BURNISHED NICKEL    | 49     | 12           |
+----------+---------------------------+--------+--------------+
+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
+----------+---------------------------+--------+--------------+
| Brand#44 | PROMO PLATED BRASS        | 19     | 12           |
| Brand#44 | PROMO PLATED STEEL        | 14     | 12           |
| Brand#44 | PROMO PLATED STEEL        | 36     | 12           |
| Brand#44 | PROMO POLISHED COPPER     | 14     | 12           |
| Brand#44 | PROMO POLISHED COPPER     | 23     | 12           |
| Brand#44 | PROMO POLISHED COPPER     | 45     | 12           |
| Brand#44 | PROMO POLISHED STEEL      | 36     | 12           |
| Brand#44 | SMALL ANODIZED STEEL      | 36     | 12           |
| Brand#44 | SMALL BRUSHED COPPER      | 19     | 12           |
| Brand#44 | SMALL BRUSHED COPPER      | 45     | 12           |
| Brand#44 | SMALL BRUSHED NICKEL      | 3      | 12           |
| Brand#44 | SMALL BRUSHED NICKEL      | 9      | 12           |
| Brand#44 | SMALL BURNISHED COPPER    | 14     | 12           |
| Brand#44 | SMALL BURNISHED NICKEL    | 3      | 12           |
| Brand#44 | SMALL BURNISHED TIN       | 3      | 12           |
| Brand#44 | SMALL BURNISHED TIN       | 36     | 12           |
| Brand#44 | SMALL PLATED BRASS        | 23     | 12           |
| Brand#44 | SMALL PLATED BRASS        | 49     | 12           |
| Brand#44 | SMALL PLATED STEEL        | 3      | 12           |
| Brand#44 | SMALL PLATED STEEL        | 45     | 12           |
| Brand#44 | SMALL POLISHED BRASS      | 3      | 12           |
| Brand#44 | SMALL POLISHED COPPER     | 14     | 12           |
| Brand#44 | STANDARD ANODIZED BRASS   | 3      | 12           |
| Brand#44 | STANDARD ANODIZED BRASS   | 14     | 12           |
| Brand#44 | STANDARD ANODIZED COPPER  | 45     | 12           |
| Brand#44 | STANDARD ANODIZED NICKEL  | 9      | 12           |
| Brand#44 | STANDARD ANODIZED NICKEL  | 36     | 12           |
| Brand#44 | STANDARD ANODIZED TIN     | 9      | 12           |
| Brand#44 | STANDARD BRUSHED BRASS    | 9      | 12           |
| Brand#44 | STANDARD BRUSHED COPPER   | 23     | 12           |
| Brand#44 | STANDARD BRUSHED TIN      | 49     | 12           |
| Brand#44 | STANDARD BURNISHED COPPER | 3      | 12           |
| Brand#44 | STANDARD BURNISHED COPPER | 49     | 12           |
| Brand#44 | STANDARD BURNISHED STEEL  | 23     | 12           |
| Brand#44 | STANDARD BURNISHED TIN    | 36     | 12           |
| Brand#44 | STANDARD PLATED COPPER    | 14     | 12           |
| Brand#44 | STANDARD PLATED COPPER    | 45     | 12           |
| Brand#44 | STANDARD PLATED TIN       | 9      | 12           |
| Brand#44 | STANDARD PLATED TIN       | 23     | 12           |
| Brand#44 | STANDARD POLISHED BRASS   | 14     | 12           |
| Brand#44 | STANDARD POLISHED NICKEL  | 19     | 12           |
| Brand#51 | ECONOMY ANODIZED BRASS    | 9      | 12           |
| Brand#51 | ECONOMY ANODIZED BRASS    | 36     | 12           |
| Brand#51 | ECONOMY ANODIZED BRASS    | 45     | 12           |
| Brand#51 | ECONOMY ANODIZED COPPER   | 19     | 12           |
| Brand#51 | ECONOMY ANODIZED NICKEL   | 14     | 12           |
| Brand#51 | ECONOMY ANODIZED TIN      | 9      | 12           |
| Brand#51 | ECONOMY BRUSHED STEEL     | 36     | 12           |
| Brand#51 | ECONOMY BRUSHED STEEL     | 45     | 12           |
| Brand#51 | ECONOMY BRUSHED TIN       | 36     | 12           |
| Brand#51 | ECONOMY BURNISHED COPPER  | 45     | 12           |
| Brand#51 | ECONOMY PLATED STEEL      | 19     | 12           |
| Brand#51 | ECONOMY PLATED STEEL      | 23     | 12           |
| Brand#51 | ECONOMY PLATED TIN        | 45     | 12           |
| Brand#51 | LARGE ANODIZED COPPER     | 19     | 12           |
| Brand#51 | LARGE BRUSHED COPPER      | 36     | 12           |
| Brand#51 | LARGE BRUSHED NICKEL      | 49     | 12           |
| Brand#51 | LARGE BURNISHED STEEL     | 3      | 12           |
| Brand#51 | LARGE PLATED COPPER       | 9      | 12           |
| Brand#51 | LARGE PLATED NICKEL       | 45     | 12           |
| Brand#51 | LARGE PLATED TIN          | 19     | 12           |
| Brand#51 | LARGE PLATED TIN          | 23     | 12           |
| Brand#51 | LARGE POLISHED COPPER     | 3      | 12           |
| Brand#51 | LARGE POLISHED COPPER     | 23     | 12           |
| Brand#51 | MEDIUM ANODIZED NICKEL    | 3      | 12           |
| Brand#51 | MEDIUM ANODIZED NICKEL    | 19     | 12           |
| Brand#51 | MEDIUM ANODIZED NICKEL    | 23     | 12           |
| Brand#51 | MEDIUM ANODIZED STEEL     | 14     | 12           |
| Brand#51 | MEDIUM ANODIZED TIN       | 14     | 12           |
| Brand#51 | MEDIUM BRUSHED COPPER     | 49     | 12           |
| Brand#51 | MEDIUM BRUSHED TIN        | 49     | 12           |
| Brand#51 | MEDIUM BURNISHED BRASS    | 36     | 12           |
| Brand#51 | MEDIUM BURNISHED NICKEL   | 14     | 12           |
| Brand#51 | MEDIUM BURNISHED NICKEL   | 49     | 12           |
| Brand#51 | MEDIUM PLATED NICKEL      | 45     | 12           |
| Brand#51 | PROMO ANODIZED BRASS      | 3      | 12           |
| Brand#51 | PROMO ANODIZED COPPER     | 23     | 12           |
| Brand#51 | PROMO ANODIZED NICKEL     | 9      | 12           |
| Brand#51 | PROMO ANODIZED NICKEL     | 14     | 12           |
| Brand#51 | PROMO ANODIZED TIN        | 23     | 12           |
| Brand#51 | PROMO ANODIZED TIN        | 49     | 12           |
| Brand#51 | PROMO BRUSHED BRASS       | 23     | 12           |
| Brand#51 | PROMO BRUSHED COPPER      | 19     | 12           |
| Brand#51 | PROMO BRUSHED STEEL       | 36     | 12           |
| Brand#51 | PROMO BRUSHED TIN         | 3      | 12           |
| Brand#51 | PROMO BURNISHED COPPER    | 3      | 12           |
| Brand#51 | PROMO BURNISHED COPPER    | 19     | 12           |
| Brand#51 | PROMO PLATED COPPER       | 9      | 12           |
| Brand#51 | PROMO PLATED STEEL        | 45     | 12           |
| Brand#51 | PROMO PLATED TIN          | 14     | 12           |
| Brand#51 | SMALL ANODIZED NICKEL     | 9      | 12           |
| Brand#51 | SMALL BRUSHED BRASS       | 19     | 12           |
| Brand#51 | SMALL BRUSHED NICKEL      | 3      | 12           |
| Brand#51 | SMALL BRUSHED TIN         | 19     | 12           |
| Brand#51 | SMALL BURNISHED NICKEL    | 14     | 12           |
| Brand#51 | SMALL BURNISHED NICKEL    | 23     | 12           |
| Brand#51 | SMALL BURNISHED STEEL     | 45     | 12           |
| Brand#51 | SMALL BURNISHED STEEL     | 49     | 12           |
| Brand#51 | SMALL BURNISHED TIN       | 23     | 12           |
| Brand#51 | SMALL PLATED COPPER       | 14     | 12           |
| Brand#51 | SMALL PLATED COPPER       | 36     | 12           |
| Brand#51 | SMALL PLATED NICKEL       | 14     | 12           |
| Brand#51 | SMALL PLATED STEEL        | 9      | 12           |
| Brand#51 | SMALL POLISHED COPPER     | 23     | 12           |
| Brand#51 | SMALL POLISHED NICKEL     | 19     | 12           |
| Brand#51 | SMALL POLISHED NICKEL     | 23     | 12           |
| Brand#51 | SMALL POLISHED STEEL      | 3      | 12           |
| Brand#51 | SMALL POLISHED TIN        | 36     | 12           |
| Brand#51 | STANDARD ANODIZED BRASS   | 49     | 12           |
| Brand#51 | STANDARD ANODIZED COPPER  | 14     | 12           |
| Brand#51 | STANDARD ANODIZED NICKEL  | 23     | 12           |
| Brand#51 | STANDARD ANODIZED NICKEL  | 45     | 12           |
| Brand#51 | STANDARD ANODIZED STEEL   | 49     | 12           |
| Brand#51 | STANDARD ANODIZED TIN     | 19     | 12           |
| Brand#51 | STANDARD BRUSHED BRASS    | 19     | 12           |
| Brand#51 | STANDARD BRUSHED STEEL    | 23     | 12           |
| Brand#51 | STANDARD BRUSHED STEEL    | 36     | 12           |
| Brand#51 | STANDARD BRUSHED TIN      | 36     | 12           |
| Brand#51 | STANDARD BURNISHED STEEL  | 23     | 12           |
| Brand#51 | STANDARD BURNISHED STEEL  | 36     | 12           |
| Brand#51 | STANDARD PLATED BRASS     | 3      | 12           |
| Brand#51 | STANDARD POLISHED COPPER  | 45     | 12           |
| Brand#51 | STANDARD POLISHED STEEL   | 36     | 12           |
| Brand#51 | STANDARD POLISHED STEEL   | 45     | 12           |
| Brand#51 | STANDARD POLISHED TIN     | 3      | 12           |
| Brand#52 | ECONOMY ANODIZED COPPER   | 19     | 12           |
| Brand#52 | ECONOMY ANODIZED STEEL    | 14     | 12           |
| Brand#52 | ECONOMY ANODIZED TIN      | 9      | 12           |
| Brand#52 | ECONOMY ANODIZED TIN      | 19     | 12           |
| Brand#52 | ECONOMY BURNISHED COPPER  | 14     | 12           |
| Brand#52 | ECONOMY BURNISHED COPPER  | 19     | 12           |
| Brand#52 | ECONOMY BURNISHED NICKEL  | 19     | 12           |
| Brand#52 | ECONOMY PLATED STEEL      | 45     | 12           |
| Brand#52 | ECONOMY POLISHED BRASS    | 14     | 12           |
| Brand#52 | ECONOMY POLISHED BRASS    | 19     | 12           |
| Brand#52 | ECONOMY POLISHED COPPER   | 3      | 12           |
| Brand#52 | ECONOMY POLISHED COPPER   | 14     | 12           |
| Brand#52 | ECONOMY POLISHED COPPER   | 19     | 12           |
| Brand#52 | LARGE ANODIZED COPPER     | 14     | 12           |
| Brand#52 | LARGE ANODIZED NICKEL     | 3      | 12           |
| Brand#52 | LARGE BRUSHED BRASS       | 23     | 12           |
| Brand#52 | LARGE BRUSHED STEEL       | 23     | 12           |
| Brand#52 | LARGE BURNISHED BRASS     | 14     | 12           |
| Brand#52 | LARGE BURNISHED NICKEL    | 23     | 12           |
| Brand#52 | LARGE PLATED BRASS        | 23     | 12           |
| Brand#52 | LARGE PLATED COPPER       | 19     | 12           |
| Brand#52 | LARGE PLATED NICKEL       | 19     | 12           |
| Brand#52 | LARGE PLATED NICKEL       | 45     | 12           |
| Brand#52 | LARGE PLATED STEEL        | 49     | 12           |
| Brand#52 | LARGE PLATED TIN          | 3      | 12           |
| Brand#52 | LARGE PLATED TIN          | 19     | 12           |
| Brand#52 | LARGE POLISHED BRASS      | 3      | 12           |
| Brand#52 | LARGE POLISHED BRASS      | 9      | 12           |
| Brand#52 | LARGE POLISHED BRASS      | 23     | 12           |
| Brand#52 | MEDIUM ANODIZED COPPER    | 19     | 12           |
| Brand#52 | MEDIUM ANODIZED STEEL     | 9      | 12           |
| Brand#52 | MEDIUM ANODIZED TIN       | 3      | 12           |
| Brand#52 | MEDIUM BRUSHED BRASS      | 3      | 12           |
| Brand#52 | MEDIUM BRUSHED BRASS      | 36     | 12           |
| Brand#52 | MEDIUM BRUSHED COPPER     | 36     | 12           |
| Brand#52 | MEDIUM BURNISHED BRASS    | 49     | 12           |
| Brand#52 | MEDIUM BURNISHED COPPER   | 3      | 12           |
| Brand#52 | MEDIUM BURNISHED COPPER   | 23     | 12           |
| Brand#52 | MEDIUM BURNISHED NICKEL   | 45     | 12           |
| Brand#52 | MEDIUM BURNISHED TIN      | 23     | 12           |
| Brand#52 | MEDIUM PLATED BRASS       | 14     | 12           |
| Brand#52 | MEDIUM PLATED TIN         | 36     | 12           |
| Brand#52 | MEDIUM PLATED TIN         | 49     | 12           |
| Brand#52 | PROMO ANODIZED BRASS      | 9      | 12           |
| Brand#52 | PROMO ANODIZED BRASS      | 23     | 12           |
| Brand#52 | PROMO ANODIZED COPPER     | 14     | 12           |
| Brand#52 | PROMO ANODIZED COPPER     | 49     | 12           |
| Brand#52 | PROMO ANODIZED STEEL      | 36     | 12           |
| Brand#52 | PROMO ANODIZED TIN        | 3      | 12           |
| Brand#52 | PROMO BRUSHED COPPER      | 49     | 12           |
| Brand#52 | PROMO BRUSHED NICKEL      | 3      | 12           |
| Brand#52 | PROMO BRUSHED TIN         | 36     | 12           |
| Brand#52 | PROMO BURNISHED NICKEL    | 36     | 12           |
| Brand#52 | PROMO BURNISHED STEEL     | 19     | 12           |
| Brand#52 | PROMO BURNISHED STEEL     | 45     | 12           |
| Brand#52 | PROMO BURNISHED TIN       | 19     | 12           |
| Brand#52 | PROMO BURNISHED TIN       | 45     | 12           |
| Brand#52 | PROMO PLATED BRASS        | 14     | 12           |
| Brand#52 | PROMO PLATED NICKEL       | 14     | 12           |
| Brand#52 | PROMO PLATED NICKEL       | 49     | 12           |
| Brand#52 | PROMO PLATED STEEL        | 9      | 12           |
| Brand#52 | PROMO PLATED TIN          | 3      | 12           |
| Brand#52 | PROMO POLISHED BRASS      | 23     | 12           |
| Brand#52 | PROMO POLISHED COPPER     | 45     | 12           |
| Brand#52 | PROMO POLISHED NICKEL     | 49     | 12           |
| Brand#52 | SMALL ANODIZED COPPER     | 36     | 12           |
| Brand#52 | SMALL ANODIZED NICKEL     | 19     | 12           |
| Brand#52 | SMALL ANODIZED NICKEL     | 36     | 12           |
